predict_type,known_columns,num_known_columns,secret_column,predicted_value,true_value,prediction,base_confidence,attack_confidence
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.162
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.056
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.324
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.236
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.944
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.012
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.43
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.031
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,True,True,True,0.5448333333333333,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.014
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.917
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.917
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.188
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.944
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,0.98,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.889
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,0.98,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.012
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.027
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,0.9254144385026737,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.445
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
attack,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,,0.05
base,"[""ANAPHYLAXIS"", ""ARTCO2"", ""BP"", ""CATECHOL"", ""CO"", ""CVP"", ""DISCONNECT"", ""ERRCAUTER"", ""EXPCO2"", ""FIO2"", ""HISTORY"", ""HR"", ""HRBP"", ""HREKG"", ""HRSAT"", ""HYPOVOLEMIA"", ""INSUFFANESTH"", ""INTUBATION"", ""KINKEDTUBE"", ""LVEDVOLUME"", ""LVFAILURE"", ""MINVOL"", ""MINVOLSET"", ""PAP"", ""PCWP"", ""PRESS"", ""PULMEMBOLUS"", ""PVSAT"", ""SAO2"", ""SHUNT"", ""STROKEVOLUME"", ""TPR"", ""VENTALV"", ""VENTLUNG"", ""VENTMACH"", ""VENTTUBE""]",36,ERRLOWOUTPUT,False,False,True,1.0,
