predict_type,known_columns,num_known_columns,secret_column,predicted_value,true_value,prediction,base_confidence,attack_confidence
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.997
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,15,5,False,,0.849
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.91,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,3,3,True,,0.903
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.992
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.958
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.63,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.994
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,3,False,,0.883
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.968
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.999
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.99
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,16,16,True,0.83,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.984
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,12,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,7,False,,0.914
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.94,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,9,False,,0.908
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.995
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,4,False,0.23,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,1.0
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.9,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.983
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.81,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.997
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.92,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.92
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,7,7,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.994
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.77,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,12,True,0.36,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.99
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.88,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.987
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.96,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.998
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.91,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.971
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.72,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.915
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.9,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.941
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.97,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.997
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.71,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.968
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.97,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,12,True,,0.777
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.93,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,5,11,False,,0.967
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.925
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.975
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,12,True,0.69,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.995
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.9,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.923
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,6,6,True,0.53,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.999
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.97,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.994
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,11,11,True,0.93,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.979
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,7,4,False,0.23,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.998
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.991
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,6,6,True,0.72,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.989
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.68,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.99
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.97,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.922
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,11,11,True,0.66,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.994
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.77,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,11,11,True,,0.924
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,12,True,0.32,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,13,False,,0.995
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.97,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,,0.946
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,12,12,True,0.49,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,9,False,,0.983
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,15,False,,0.987
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,5,False,,0.97
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.993
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,9,9,True,0.98,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,4,True,,0.924
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,0.99,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,,0.972
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,10,10,True,1.0,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,4,4,True,,0.996
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,0.84,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,11,11,True,,0.913
base,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,14,14,True,0.93,
attack,"[""age"", ""capital-gain"", ""capital-loss"", ""education"", ""fnlwgt"", ""hours-per-week"", ""label"", ""marital-status"", ""native-country"", ""occupation"", ""race"", ""relationship"", ""sex"", ""workclass""]",14,education-num,13,13,True,,0.979
