predict_type,known_columns,num_known_columns,secret_column,predicted_value,true_value,prediction,base_confidence,attack_confidence
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.849
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.857
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.776
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Attrited Customer,False,,0.8
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.796
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.848
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Attrited Customer,Attrited Customer,True,,0.768
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.777
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Attrited Customer,Attrited Customer,True,,0.861
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.762
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.793
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.806
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.875
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.828
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,0.99,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.83
base,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,1.0,
attack,"[""Avg_Open_To_Buy"", ""Avg_Utilization_Ratio"", ""Card_Category"", ""Contacts_Count_12_mon"", ""Credit_Limit"", ""Customer_Age"", ""Dependent_count"", ""Education_Level"", ""Gender"", ""Income_Category"", ""Marital_Status"", ""Months_Inactive_12_mon"", ""Months_on_book"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1"", ""Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"", ""Total_Amt_Chng_Q4_Q1"", ""Total_Ct_Chng_Q4_Q1"", ""Total_Relationship_Count"", ""Total_Revolving_Bal"", ""Total_Trans_Amt"", ""Total_Trans_Ct""]",21,Attrition_Flag,Existing Customer,Existing Customer,True,,0.8
